File Name,Collection Name#1,Collection Description#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Work Type#2,Work Type Vocab#2,Work Type Refid#2,Work Title#1,Work Title Type#1,Work Title#2,Work Title Type#2,Work Title#3,Work Title Type#3,Work Agent Name#1,Work Agent Name Type#1,Work Agent Role#1$2,Work Agent Role#1$1,Work Agent Role#1,Work Agent Role Vocab#1,Work Agent Role Refid#1,Work Agent Role Refid#1$2,Work Agent Role Refid#1$1,Work Agent Name#2,Work Agent Name Vocab#2,Work Agent Name Refid#2,Work Agent Name Type#2,Work Agent Role#2,Work Agent Role Vocab#2,Work Agent Role Refid#2,Work Agent Name#3,Work Agent Name Vocab#3,Work Agent Name Refid#3,Work Agent Name Type#3,Work Agent Role#3,Work Agent Role Vocab#3,Work Agent Role Refid#3,Work Agent Name#4,Work Agent Name Vocab#4,Work Agent Name Refid#4,Work Agent Name Type#4,Work Agent Role Vocab#4,Work Agent Role Refid#4,Work Date#1,Work Date Type#1,Subject Term 1#1,Subject Type 1#1,Subject Vocab 1#1,Subject Term 2#1,Subject Type 2#1,Subject Vocab 2#1,Subject Refid 2#1,Subject Term 3#1,Subject Type 3#1,Subject Vocab 3#1,Subject Term 1#2,Subject Type 1#2,Subject Vocab 1#2,Subject Term 2#2,Subject Type 2#2,Subject Vocab 2#2,Subject Refid 2#2,Subject Term 3#2,Subject Type 3#2,Subject Vocab 3#2,Subject Refid 3#2,Location Name#1,Location Type#1,Location Refid#1,Location Name#2,Location Type#2,Location Refid#2,Location Name#3,Location Type#3,Location Refid#3,Location Name#4,Location Type#4,Location Refid#4,Location Name#5,Location Type#5,Location Refid#5,Location Name#6,Location Type#6,Location Refid#6,Location Name#7,Location Type#7,Location Refid#7,Repository Location Name#1,Repository Location Type#1,Repository Location Refid#1,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Technique#1,Technique Vocab#1,Technique Refid#1,Technique#2,Technique Vocab#2,Technique Refid#2,Technique#3,Technique Vocab#3,Technique Refid#3,Inscription Text#1,Inscription Text Type#1,Inscription Text#2,Inscription Text Type#2,Inscription Text#3,Inscription Text Type#3,Work Description#1,Relation#1,Relation Type#1,Relation Relids#1,Relation Type#2,Relation Relids#2,Image Rights#1,Image Title#1,Image Title Type#1,Image Title#2,Image Title Type#2,Image Measurements#1,Image Measurements Type#1,Image Measurements Unit#1,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
LAV2061b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,On the trail to El Punto,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,El Punto,geographic,2312837,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,On the trail to El Punto,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,On the trail to El Punto,generalView,,,20410564,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,2/24/2006,other,digital image,aat,300215302,512920,,LAV2061b.jpg
LAV2061c.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Heisshorn Peak and Coxcomb Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Coxcomb Peak (peak),geographic,2263536,Heisshorn Peak,geographic,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Heisshorn Pk and Coxcomb Pk,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Heisshorn Peak and Coxcomb Peak,generalView,,,22754060,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,2/24/2006,other,digital image,aat,300215302,512936,,LAV2061c.jpg
LAV2062a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,The summit of Heisshorn Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Heisshorn Peak,geographic,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,The summit of Heisshorn The cliff on the right is over 200 ft. high,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,The summit of Heisshorn Peak,generalView,,,25024288,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,2/24/2006,other,digital image,aat,300215302,512952,,LAV2062a.jpg
LAV2062b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Wetterhorn Peak from summit of Heisshorn Peak,,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Wetterhorn Peak (peak),geographic,2763429,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Wetterhorn Peak from summit of Heisshorn,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Wetterhorn Peak from summit of Heisshorn Peak,generalView,,,24993212,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,2/24/2006,other,digital image,aat,300215302,512968,,LAV2062b.jpg
LAV2065a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Uncompahgre Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Uncompahgre Peak (peak),geographic,1107611,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"Umcompahgre Peak, 14,286 feet high The First camp of the outing was in the timber - seen in this picture - at the base of the peak.",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Uncompahgre Peak,generalView,,,25927908,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,2/24/2006,other,digital image,aat,300215302,512984,,LAV2065a.jpg
LAV2065b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Uncompahgre Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Uncompahgre Peak (peak),geographic,1107611,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Uncompahgre Peak This peak is the 9th highest in Colorado; 12th highest in the U.S. and the 34 highest in North America.,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Uncompahgre Peak,generalView,,,25442036,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,2/24/2006,other,digital image,aat,300215302,513000,,LAV2065b.jpg
LAV2065c.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Looking northeast at Uncompahgre Peak,,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Uncompahgre Peak (peak),geographic,1107611,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Looking to the northeast Uncompahgre looks like a table top mountain.,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Looking northeast at Uncompahgre Peak,generalView,,,21853328,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,2/24/2006,other,digital image,aat,300215302,513016,,LAV2065c.jpg
LAV2066a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Looking west from Uncompahgre,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Uncompahgre Peak (peak),geographic,1107611,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Looking west from Uncompahgre,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Looking west from Uncompahgre,generalView,,,23924188,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/2/2006,other,digital image,aat,300215302,513032,,LAV2066a.jpg
LAV2067a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,The summit of the highest peak in the San Juans,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,San Juan Mountains (mountains),geographic,1109576,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"The summit of the highest peak in the San Juans The cliff, which is on the northern face of the peak, drops straight down for 1250 feet.",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,The summit of the highest peak in the San Juans,generalView,,,30755200,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/3/2006,other,digital image,aat,300215302,513048,,LAV2067a.jpg
LAV2067b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Elwyn Arps,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Elwyn Arps Chairman of the 1929 outing committee.,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Elwyn Arps,generalView,,,28313988,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/3/2006,other,digital image,aat,300215302,513064,,LAV2067b.jpg
LAV2067c.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Looking west over the San Juans from summit of Uncompahgre.,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,San Juan Mountains (mountains),geographic,1109576,Wetterhorn Peak (peak),geographic,2763429,Matterhorn Peak (peak),geographic,2496692,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"Looking west over the San Juans from summit of Uncompahgre. Wetterhorn & Matterhorn in the foreground. The three high peaks in the distance are Whitehouse (13,493), Sneffels (14,143), Dallas (13,800)",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Looking west over the San Juans from summit of Uncompahgre.,generalView,,,40949604,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/3/2006,other,digital image,aat,300215302,513080,,LAV2067c.jpg
LAV2068a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Upper Cimarron country,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Cimarron country,geographic,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Evening shadows creep over the upper Cimarron country,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Upper Cimarron country,generalView,,,29410728,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/3/2006,other,digital image,aat,300215302,513096,,LAV2068a.jpg
LAV2068b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Camp on the northwestern slope of Uncompahgre Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Uncompahgre Peak (peak),geographic,1107611,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"Cimarron Camp. The first camp on the northwestern slope of Uncompahgre Peak was just below timberline at an elevation of 11,450 feet.",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Camp on the northwestern slope of Uncompahgre Peak,generalView,,,30992572,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/3/2006,other,digital image,aat,300215302,513112,,LAV2068b.jpg
LAV2069a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,"The camp trio: David Lavender, Harris Haugh, Henry Buchtel",cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"The Camp Trio (note added:) left  R David Lavender (n.), Harris Haugh, Henry Buchtel",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"The camp trio: David Lavender, Harris Haugh, Henry Buchtel",generalView,,,21948024,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/3/2006,other,digital image,aat,300215302,513128,,LAV2069a.jpg
LAV2069b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Vehicle loaded with gear,descriptive,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Just a small load.,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Vehicle loaded with gear,generalView,,,25269404,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/3/2006,other,digital image,aat,300215302,513144,,LAV2069b.jpg
LAV2069c.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Henry Buchtel with guitar,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Henry Buchtel in person.,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Henry Buchtel with guitar,generalView,,,22731104,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/3/2006,other,digital image,aat,300215302,513160,,LAV2069c.jpg
LAV2070a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,On the Lake Fork of the Gunnison River,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Lake Fork (stream),geographic,2479926,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,On the Lake Fork of the Gunnison,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,On the Lake Fork of the Gunnison River,generalView,,,21278724,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513176,,LAV2070a.jpg
LAV2070b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Near the headwaters of the Lake Fork,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Lake Fork (stream),geographic,2479926,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Near the headwaters of the Lake Fork,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Near the headwaters of the Lake Fork,generalView,,,19644984,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513192,,LAV2070b.jpg
LAV2070c.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Lake Shore Inn at Lake San Cristobal,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,"San Cristobal, Lake (reservoir)",geographic,2640312,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"Lake Shore Inn, Lake San Cristobal",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Lake Shore Inn at Lake San Cristobal,generalView,,,31219884,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513208,,LAV2070c.jpg
